"kpi_id","mandant","mandant_name","branche","wert"
22,27916,"Chaltu Sailer GmbH & Co. KG","27 Handel",8.0704
22,31514,"Bitanya Nestler AG","27 Handel",37.0147
22,27716,"Maiara Bühler AG","27 Handel",2.0771
22,59437,"Elea Hüttner AG","27 Handel",-7.529
22,64137,"Noa Hohmann AG","27 Handel",-1544.2489
22,63570,"Soya Dörner GmbH & Co. KG","27 Handel",376.3526
22,63572,"Livie Finkbeiner GmbH & Co. KG","27 Handel",-10.6761
22,65938,"Zoey Liebl GmbH","27 Handel",4.5344
22,35085,"Esmay Jürgensen GmbH","27 Handel",553.1535
22,37067,"Talea Baltes GmbH","27 Handel",-2921.4894
22,38314,"Mihova Merk AG","27 Handel",-27.6212
22,29156,"Alitta Oberle AG","27 Handel",1069.1226
22,41263,"Assia Kromer GmbH & Co. KG","27 Handel",-7.5072
22,43776,"Luka Thiemann GmbH & Co. KG","27 Handel",-311.8175
22,46938,"Rosemarie Klaiber GmbH & Co. KG","27 Handel",10.7578
22,47002,"Maëlle Holzer AG","27 Handel",2.9698
22,47057,"Ritel Seliger AG","27 Handel",87.0525
22,40283,"Minerva Ackermann AG","27 Handel",0.9111
22,67836,"Marlie Bächle GmbH","27 Handel",6.8782
22,68249,"Hermela Lüders GmbH & Co. KG","27 Handel",3.9441
22,48876,"Dua Röhrig GmbH","27 Handel",62.2257
19,4815,"Gulshen Krone AG","27 Handel",4e-04
19,4931,"Reni Bäumer GmbH","27 Handel",0.0476
19,4552,"Wang Schüßler AG","27 Handel",-0.0022
19,6206,"Venezuela Morgenroth GmbH","27 Handel",-0.0018
19,8222,"Liona Klingler GmbH & Co. KG","27 Handel",-9e-04
19,1011,"Malaika Lohse AG","27 Handel",-0.002
19,62681,"Hayat Schmid GmbH","27 Handel",0.007
19,65631,"Nerina Diehl AG","27 Handel",-0.0017
19,67160,"Tilda Lorenzen GmbH & Co. KG","27 Handel",0.0032
19,67161,"Rosalie Raith GmbH","27 Handel",-0.0013
19,67163,"Mila Neufeld AG","27 Handel",-0.0011
19,67247,"Aleksia Tausch GmbH & Co. KG","27 Handel",-0.0022
19,7998,"Shona-Marie Münz GmbH","27 Handel",-0.0011
19,8937,"Elizya Exner AG","27 Handel",0.4893
19,3760,"Khloe Pawlowski GmbH & Co. KG","27 Handel",0.0828
19,3762,"Soléa Fenske GmbH & Co. KG","27 Handel",-0.0022
19,3764,"Leander Neumann AG","27 Handel",0.0048
19,3768,"Elsa Pfaff AG","27 Handel",-0.0024
19,3941,"Lou Hochmuth GmbH","27 Handel",-1e-04
19,3950,"Zuri Koslowski GmbH & Co. KG","27 Handel",0.0049
19,6446,"Osose Senger AG","27 Handel",1e-04
19,63554,"Norah Pingel GmbH","27 Handel",-0.0019
19,3486,"Aliza Behn AG","27 Handel",0.0046
19,22581,"Birgit Sailer GmbH & Co. KG","27 Handel",0.0014
19,24111,"Anna-Sophie Hammann AG","27 Handel",0.0098
19,11559,"Esmail Bernhardt GmbH","27 Handel",0.1352
19,64457,"Aysegül Becher GmbH & Co. KG","27 Handel",6e-04
19,17843,"Zoë Glaß GmbH","27 Handel",-0.0013
19,66624,"Violae Gehrig AG","27 Handel",-0.0023
19,20379,"Rosali Wolfram AG","27 Handel",1e-04
19,60994,"Klara Lachmann AG","27 Handel",-2e-04
19,24319,"Ritaaj Lucas GmbH","27 Handel",0.0011
19,24439,"Barbara Reinert GmbH & Co. KG","27 Handel",-0.0019
19,12241,"Yeabsra Lauber GmbH","27 Handel",0.0031
19,13171,"Nicki Weigl AG","27 Handel",-3e-04
19,66174,"Nesrin Burg AG","27 Handel",-0.0019
19,67347,"Noella Jacobi GmbH & Co. KG","27 Handel",0.0427
19,64496,"Sayeh Bruckner GmbH","27 Handel",0.003
19,22184,"Milana Baumgartner AG","27 Handel",0.0025
19,32052,"Liljana Kriegel GmbH","27 Handel",5e-04
19,28730,"Skyla Wenger AG","27 Handel",1.6487
19,32418,"Salihya Lindenberg AG","27 Handel",0.0094
19,33498,"Zoí Burkhardt GmbH & Co. KG","27 Handel",1.0352
19,27916,"Chaltu Sailer GmbH & Co. KG","27 Handel",0.0012
19,31514,"Bitanya Nestler AG","27 Handel",0.0099
19,27716,"Maiara Bühler AG","27 Handel",0.0082
19,59437,"Elea Hüttner AG","27 Handel",0.003
19,64137,"Noa Hohmann AG","27 Handel",-0.0019
19,63570,"Soya Dörner GmbH & Co. KG","27 Handel",-0.0021
19,63572,"Livie Finkbeiner GmbH & Co. KG","27 Handel",-0.002
19,65938,"Zoey Liebl GmbH","27 Handel",0.0035
19,35085,"Esmay Jürgensen GmbH","27 Handel",-0.0021
19,37067,"Talea Baltes GmbH","27 Handel",-0.0023
19,38314,"Mihova Merk AG","27 Handel",9e-04
19,29156,"Alitta Oberle AG","27 Handel",-0.0022
19,41263,"Assia Kromer GmbH & Co. KG","27 Handel",-0.0022
19,43776,"Luka Thiemann GmbH & Co. KG","27 Handel",-0.0019
19,46938,"Rosemarie Klaiber GmbH & Co. KG","27 Handel",0.0014
19,47002,"Maëlle Holzer AG","27 Handel",0.0248
19,47057,"Ritel Seliger AG","27 Handel",-0.0018
19,40283,"Minerva Ackermann AG","27 Handel",0.0282
19,67836,"Marlie Bächle GmbH","27 Handel",0.0113
19,68249,"Hermela Lüders GmbH & Co. KG","27 Handel",0.056
19,48876,"Dua Röhrig GmbH","27 Handel",-7e-04
23,4815,"Gulshen Krone AG","27 Handel",0.5496
23,4931,"Reni Bäumer GmbH","27 Handel",0.1356
23,4552,"Wang Schüßler AG","27 Handel",-0.0267
23,7391,"Carola Rabe GmbH & Co. KG","27 Handel",-0.022
23,6206,"Venezuela Morgenroth GmbH","27 Handel",0.0309
23,8222,"Liona Klingler GmbH & Co. KG","27 Handel",0.0972
23,1011,"Malaika Lohse AG","27 Handel",0.1861
23,62681,"Hayat Schmid GmbH","27 Handel",0.0476
23,65631,"Nerina Diehl AG","27 Handel",-0.0448
23,67160,"Tilda Lorenzen GmbH & Co. KG","27 Handel",0.2727
23,67161,"Rosalie Raith GmbH","27 Handel",0.0975
23,67163,"Mila Neufeld AG","27 Handel",0.057
23,67247,"Aleksia Tausch GmbH & Co. KG","27 Handel",-0.0259
23,7998,"Shona-Marie Münz GmbH","27 Handel",0.259
23,8937,"Elizya Exner AG","27 Handel",0.6579
23,3760,"Khloe Pawlowski GmbH & Co. KG","27 Handel",0.2886
23,3762,"Soléa Fenske GmbH & Co. KG","27 Handel",-0.0109
23,3764,"Leander Neumann AG","27 Handel",0.0257
23,3768,"Elsa Pfaff AG","27 Handel",-0.0371
23,3941,"Lou Hochmuth GmbH","27 Handel",-0.043
23,3950,"Zuri Koslowski GmbH & Co. KG","27 Handel",0.0801
23,6446,"Osose Senger AG","27 Handel",0.0316
23,63554,"Norah Pingel GmbH","27 Handel",0.1562
23,3486,"Aliza Behn AG","27 Handel",0.3054
23,22581,"Birgit Sailer GmbH & Co. KG","27 Handel",0.3331
23,24111,"Anna-Sophie Hammann AG","27 Handel",0.1576
23,11559,"Esmail Bernhardt GmbH","27 Handel",0.0444
23,64457,"Aysegül Becher GmbH & Co. KG","27 Handel",0.3016
23,17843,"Zoë Glaß GmbH","27 Handel",6e-04
23,66624,"Violae Gehrig AG","27 Handel",-0.0322
23,20379,"Rosali Wolfram AG","27 Handel",-0.0116
23,60994,"Klara Lachmann AG","27 Handel",0.3325
23,24319,"Ritaaj Lucas GmbH","27 Handel",0.0386
23,24439,"Barbara Reinert GmbH & Co. KG","27 Handel",0.0532
23,12241,"Yeabsra Lauber GmbH","27 Handel",0.2974
23,13171,"Nicki Weigl AG","27 Handel",-0.0243
23,66174,"Nesrin Burg AG","27 Handel",-0.0209
23,67347,"Noella Jacobi GmbH & Co. KG","27 Handel",0.7475
23,64496,"Sayeh Bruckner GmbH","27 Handel",0.3111
23,22184,"Milana Baumgartner AG","27 Handel",0.2706
23,32052,"Liljana Kriegel GmbH","27 Handel",0.1479
23,28730,"Skyla Wenger AG","27 Handel",0.1738
23,32418,"Salihya Lindenberg AG","27 Handel",0.0496
23,33496,"Sevdalinova Stüber GmbH & Co. KG","27 Handel",0.1848
23,33498,"Zoí Burkhardt GmbH & Co. KG","27 Handel",0.6126
23,27916,"Chaltu Sailer GmbH & Co. KG","27 Handel",-0.0238
23,31514,"Bitanya Nestler AG","27 Handel",0.2865
23,27716,"Maiara Bühler AG","27 Handel",0.0759
23,59437,"Elea Hüttner AG","27 Handel",0.3925
23,64137,"Noa Hohmann AG","27 Handel",0.2068
23,63570,"Soya Dörner GmbH & Co. KG","27 Handel",0.0686
23,63572,"Livie Finkbeiner GmbH & Co. KG","27 Handel",0.0183
23,65938,"Zoey Liebl GmbH","27 Handel",0.1095
23,33515,"Vu Wurm GmbH","27 Handel",0.0657
23,35085,"Esmay Jürgensen GmbH","27 Handel",0.023
23,37067,"Talea Baltes GmbH","27 Handel",0.0385
23,38314,"Mihova Merk AG","27 Handel",0.0928
23,29156,"Alitta Oberle AG","27 Handel",0.0492
23,29495,"Sybille Reichmann AG","27 Handel",0.0429
23,47089,"Amarachi Kirsten AG","27 Handel",0.1074
23,41263,"Assia Kromer GmbH & Co. KG","27 Handel",-0.0165
23,43776,"Luka Thiemann GmbH & Co. KG","27 Handel",0.2489
23,46938,"Rosemarie Klaiber GmbH & Co. KG","27 Handel",0.0125
23,47002,"Maëlle Holzer AG","27 Handel",0.2387
23,47057,"Ritel Seliger AG","27 Handel",0.0447
23,40283,"Minerva Ackermann AG","27 Handel",0.1441
23,67836,"Marlie Bächle GmbH","27 Handel",0.3969
23,68249,"Hermela Lüders GmbH & Co. KG","27 Handel",0.1804
23,48876,"Dua Röhrig GmbH","27 Handel",0.0449
18,4815,"Gulshen Krone AG","27 Handel",1.4362
18,4931,"Reni Bäumer GmbH","27 Handel",0.1777
18,7391,"Carola Rabe GmbH & Co. KG","27 Handel",0.2625
18,6206,"Venezuela Morgenroth GmbH","27 Handel",0.4105
18,8222,"Liona Klingler GmbH & Co. KG","27 Handel",0.4986
18,1011,"Malaika Lohse AG","27 Handel",0.3115
18,62681,"Hayat Schmid GmbH","27 Handel",0.2774
18,65631,"Nerina Diehl AG","27 Handel",0.078
18,7998,"Shona-Marie Münz GmbH","27 Handel",0.1885
18,8937,"Elizya Exner AG","27 Handel",0.057
18,3762,"Soléa Fenske GmbH & Co. KG","27 Handel",0.2039
18,3764,"Leander Neumann AG","27 Handel",0.2191
18,3768,"Elsa Pfaff AG","27 Handel",0.4599
18,3941,"Lou Hochmuth GmbH","27 Handel",0.2658
18,3950,"Zuri Koslowski GmbH & Co. KG","27 Handel",0.1747
18,6446,"Osose Senger AG","27 Handel",0.2785
18,63554,"Norah Pingel GmbH","27 Handel",0.3461
18,3486,"Aliza Behn AG","27 Handel",0.3256
18,22581,"Birgit Sailer GmbH & Co. KG","27 Handel",0.2407
18,24111,"Anna-Sophie Hammann AG","27 Handel",0.2857
18,11559,"Esmail Bernhardt GmbH","27 Handel",0.0876
18,64457,"Aysegül Becher GmbH & Co. KG","27 Handel",0.3591
18,17843,"Zoë Glaß GmbH","27 Handel",0.2194
18,20379,"Rosali Wolfram AG","27 Handel",0.1363
18,60994,"Klara Lachmann AG","27 Handel",0.2077
18,24319,"Ritaaj Lucas GmbH","27 Handel",0.1218
18,24439,"Barbara Reinert GmbH & Co. KG","27 Handel",0.1509
18,12241,"Yeabsra Lauber GmbH","27 Handel",0.1621
18,13171,"Nicki Weigl AG","27 Handel",1.2684
18,67347,"Noella Jacobi GmbH & Co. KG","27 Handel",1.3855
18,64496,"Sayeh Bruckner GmbH","27 Handel",0.3545
18,22184,"Milana Baumgartner AG","27 Handel",0.1269
18,32052,"Liljana Kriegel GmbH","27 Handel",0.3081
18,32418,"Salihya Lindenberg AG","27 Handel",0.0923
18,33496,"Sevdalinova Stüber GmbH & Co. KG","27 Handel",0.281
18,27916,"Chaltu Sailer GmbH & Co. KG","27 Handel",0.1999
18,31514,"Bitanya Nestler AG","27 Handel",0.2476
18,64137,"Noa Hohmann AG","27 Handel",0.3305
18,63570,"Soya Dörner GmbH & Co. KG","27 Handel",0.4558
18,63572,"Livie Finkbeiner GmbH & Co. KG","27 Handel",1.4882
18,33515,"Vu Wurm GmbH","27 Handel",0.0904
18,35085,"Esmay Jürgensen GmbH","27 Handel",0.208
18,37067,"Talea Baltes GmbH","27 Handel",0.2528
18,38314,"Mihova Merk AG","27 Handel",0.5044
18,29156,"Alitta Oberle AG","27 Handel",0.3594
18,29495,"Sybille Reichmann AG","27 Handel",0.3456
18,47089,"Amarachi Kirsten AG","27 Handel",0.98
18,43776,"Luka Thiemann GmbH & Co. KG","27 Handel",1.0063
18,46938,"Rosemarie Klaiber GmbH & Co. KG","27 Handel",0.0999
18,47002,"Maëlle Holzer AG","27 Handel",0.0788
18,47057,"Ritel Seliger AG","27 Handel",0.1827
18,40283,"Minerva Ackermann AG","27 Handel",0.1021
18,48876,"Dua Röhrig GmbH","27 Handel",0.3797
21,4815,"Gulshen Krone AG","27 Handel",-0.2044
21,4931,"Reni Bäumer GmbH","27 Handel",7.3962
21,4552,"Wang Schüßler AG","27 Handel",-6.1058
21,7391,"Carola Rabe GmbH & Co. KG","27 Handel",-0.4234
21,6206,"Venezuela Morgenroth GmbH","27 Handel",0.58
21,8222,"Liona Klingler GmbH & Co. KG","27 Handel",-2.2099
21,1011,"Malaika Lohse AG","27 Handel",-1.094
21,62681,"Hayat Schmid GmbH","27 Handel",22.3617
21,65631,"Nerina Diehl AG","27 Handel",-1.1896
21,7998,"Shona-Marie Münz GmbH","27 Handel",0.1216
21,8937,"Elizya Exner AG","27 Handel",-4.5001
21,3760,"Khloe Pawlowski GmbH & Co. KG","27 Handel",14.0976
21,3762,"Soléa Fenske GmbH & Co. KG","27 Handel",-0.1151
21,3764,"Leander Neumann AG","27 Handel",-0.0868
21,3768,"Elsa Pfaff AG","27 Handel",-1.0653
21,3941,"Lou Hochmuth GmbH","27 Handel",-2.4384
21,3950,"Zuri Koslowski GmbH & Co. KG","27 Handel",0.6995
21,6446,"Osose Senger AG","27 Handel",0.5471
21,63554,"Norah Pingel GmbH","27 Handel",0.7263
21,3486,"Aliza Behn AG","27 Handel",0.3723
21,22581,"Birgit Sailer GmbH & Co. KG","27 Handel",-2.2538
21,24111,"Anna-Sophie Hammann AG","27 Handel",6.0211
21,11559,"Esmail Bernhardt GmbH","27 Handel",0.0589
21,64457,"Aysegül Becher GmbH & Co. KG","27 Handel",-1.4834
21,17843,"Zoë Glaß GmbH","27 Handel",-0.0084
21,20379,"Rosali Wolfram AG","27 Handel",3.2801
21,60994,"Klara Lachmann AG","27 Handel",-2.7107
21,24319,"Ritaaj Lucas GmbH","27 Handel",-1.1154
21,24439,"Barbara Reinert GmbH & Co. KG","27 Handel",-0.1671
21,12241,"Yeabsra Lauber GmbH","27 Handel",-0.7496
21,13171,"Nicki Weigl AG","27 Handel",-0.749
21,67347,"Noella Jacobi GmbH & Co. KG","27 Handel",3.6597
21,64496,"Sayeh Bruckner GmbH","27 Handel",-1.5063
21,22184,"Milana Baumgartner AG","27 Handel",-10.3501
21,32052,"Liljana Kriegel GmbH","27 Handel",0.7826
21,28730,"Skyla Wenger AG","27 Handel",-102.1633
21,32418,"Salihya Lindenberg AG","27 Handel",-0.2178
21,33496,"Sevdalinova Stüber GmbH & Co. KG","27 Handel",0.0566
21,27916,"Chaltu Sailer GmbH & Co. KG","27 Handel",5.3739
21,31514,"Bitanya Nestler AG","27 Handel",0.5535
21,27716,"Maiara Bühler AG","27 Handel",12.6869
21,64137,"Noa Hohmann AG","27 Handel",0.3091
21,63570,"Soya Dörner GmbH & Co. KG","27 Handel",-0.7235
21,63572,"Livie Finkbeiner GmbH & Co. KG","27 Handel",30.3896
21,33515,"Vu Wurm GmbH","27 Handel",0.0473
21,35085,"Esmay Jürgensen GmbH","27 Handel",-0.6707
21,37067,"Talea Baltes GmbH","27 Handel",-0.0128
21,38314,"Mihova Merk AG","27 Handel",0.0415
21,29156,"Alitta Oberle AG","27 Handel",0.0556
21,29495,"Sybille Reichmann AG","27 Handel",0.0401
21,47089,"Amarachi Kirsten AG","27 Handel",-8.9287
21,41263,"Assia Kromer GmbH & Co. KG","27 Handel",6.546
21,43776,"Luka Thiemann GmbH & Co. KG","27 Handel",-0.4363
21,46938,"Rosemarie Klaiber GmbH & Co. KG","27 Handel",1.2921
21,47002,"Maëlle Holzer AG","27 Handel",-13.6482
21,47057,"Ritel Seliger AG","27 Handel",0.151
21,40283,"Minerva Ackermann AG","27 Handel",381.7242
21,48876,"Dua Röhrig GmbH","27 Handel",-0.3374
3,4815,"Gulshen Krone AG","27 Handel",0.0616
3,4931,"Reni Bäumer GmbH","27 Handel",0.1246
3,4552,"Wang Schüßler AG","27 Handel",0.0567
3,7391,"Carola Rabe GmbH & Co. KG","27 Handel",0.1032
3,6206,"Venezuela Morgenroth GmbH","27 Handel",0.1043
3,8222,"Liona Klingler GmbH & Co. KG","27 Handel",0.0602
3,1011,"Malaika Lohse AG","27 Handel",0.18
3,62681,"Hayat Schmid GmbH","27 Handel",0.032
3,65631,"Nerina Diehl AG","27 Handel",0.1774
3,67160,"Tilda Lorenzen GmbH & Co. KG","27 Handel",0.0643
3,67161,"Rosalie Raith GmbH","27 Handel",0.0532
3,67163,"Mila Neufeld AG","27 Handel",0.03
3,67247,"Aleksia Tausch GmbH & Co. KG","27 Handel",0.081
3,7998,"Shona-Marie Münz GmbH","27 Handel",-0.6968
3,8937,"Elizya Exner AG","27 Handel",-0.6415
3,3760,"Khloe Pawlowski GmbH & Co. KG","27 Handel",0.1034
3,3762,"Soléa Fenske GmbH & Co. KG","27 Handel",0.0318
3,3764,"Leander Neumann AG","27 Handel",0.0311
3,3768,"Elsa Pfaff AG","27 Handel",0.0235
3,3941,"Lou Hochmuth GmbH","27 Handel",0.0344
3,3950,"Zuri Koslowski GmbH & Co. KG","27 Handel",0.079
3,6446,"Osose Senger AG","27 Handel",0.098
3,63554,"Norah Pingel GmbH","27 Handel",0.0461
3,3486,"Aliza Behn AG","27 Handel",0.0759
3,22581,"Birgit Sailer GmbH & Co. KG","27 Handel",0.0585
3,24111,"Anna-Sophie Hammann AG","27 Handel",0.0215
3,11559,"Esmail Bernhardt GmbH","27 Handel",0.6086
3,64457,"Aysegül Becher GmbH & Co. KG","27 Handel",0.4773
3,17843,"Zoë Glaß GmbH","27 Handel",0.3969
3,66624,"Violae Gehrig AG","27 Handel",0.0192
3,20379,"Rosali Wolfram AG","27 Handel",0.0366
3,60994,"Klara Lachmann AG","27 Handel",0.0411
3,24319,"Ritaaj Lucas GmbH","27 Handel",0.0803
3,24439,"Barbara Reinert GmbH & Co. KG","27 Handel",0.0535
3,12241,"Yeabsra Lauber GmbH","27 Handel",0.0413
3,13171,"Nicki Weigl AG","27 Handel",0.1647
3,66174,"Nesrin Burg AG","27 Handel",0.6342
3,67347,"Noella Jacobi GmbH & Co. KG","27 Handel",0.4925
3,64496,"Sayeh Bruckner GmbH","27 Handel",0.0351
3,22184,"Milana Baumgartner AG","27 Handel",0.0137
3,32052,"Liljana Kriegel GmbH","27 Handel",-0.0718
3,28730,"Skyla Wenger AG","27 Handel",-0.1835
3,32418,"Salihya Lindenberg AG","27 Handel",0.084
3,33496,"Sevdalinova Stüber GmbH & Co. KG","27 Handel",0.1147
3,33498,"Zoí Burkhardt GmbH & Co. KG","27 Handel",-1.2893
3,27916,"Chaltu Sailer GmbH & Co. KG","27 Handel",0.0419
3,31514,"Bitanya Nestler AG","27 Handel",0.4158
3,27716,"Maiara Bühler AG","27 Handel",0.0264
3,59437,"Elea Hüttner AG","27 Handel",-0.028
3,64137,"Noa Hohmann AG","27 Handel",-0.4935
3,63570,"Soya Dörner GmbH & Co. KG","27 Handel",0.0822
3,63572,"Livie Finkbeiner GmbH & Co. KG","27 Handel",0.0187
3,65938,"Zoey Liebl GmbH","27 Handel",0.0388
3,33515,"Vu Wurm GmbH","27 Handel",-0.0373
3,35085,"Esmay Jürgensen GmbH","27 Handel",0.1272
3,37067,"Talea Baltes GmbH","27 Handel",-0.1179
3,38314,"Mihova Merk AG","27 Handel",-0.0726
3,29156,"Alitta Oberle AG","27 Handel",0.1588
3,29495,"Sybille Reichmann AG","27 Handel",0.1531
3,47089,"Amarachi Kirsten AG","27 Handel",0.0389
3,41263,"Assia Kromer GmbH & Co. KG","27 Handel",0.0192
3,43776,"Luka Thiemann GmbH & Co. KG","27 Handel",-0.064
3,46938,"Rosemarie Klaiber GmbH & Co. KG","27 Handel",0.0579
3,47002,"Maëlle Holzer AG","27 Handel",0.0525
3,47057,"Ritel Seliger AG","27 Handel",0.074
3,40283,"Minerva Ackermann AG","27 Handel",-0.0042
3,67836,"Marlie Bächle GmbH","27 Handel",0.0942
3,68249,"Hermela Lüders GmbH & Co. KG","27 Handel",0.1452
3,48876,"Dua Röhrig GmbH","27 Handel",0.1255
12,4815,"Gulshen Krone AG","27 Handel",-0.0822
12,4552,"Wang Schüßler AG","27 Handel",0.4389
12,7391,"Carola Rabe GmbH & Co. KG","27 Handel",0.0397
12,6206,"Venezuela Morgenroth GmbH","27 Handel",0.0048
12,8222,"Liona Klingler GmbH & Co. KG","27 Handel",0.0877
12,1011,"Malaika Lohse AG","27 Handel",0.0446
12,62681,"Hayat Schmid GmbH","27 Handel",-0.0707
12,65631,"Nerina Diehl AG","27 Handel",0.2539
12,7998,"Shona-Marie Münz GmbH","27 Handel",0.2311
12,8937,"Elizya Exner AG","27 Handel",14.9237
12,3760,"Khloe Pawlowski GmbH & Co. KG","27 Handel",3.241
12,3762,"Soléa Fenske GmbH & Co. KG","27 Handel",-0.0738
12,3764,"Leander Neumann AG","27 Handel",0.0709
12,3768,"Elsa Pfaff AG","27 Handel",-0.0683
12,3941,"Lou Hochmuth GmbH","27 Handel",-0.039
12,3950,"Zuri Koslowski GmbH & Co. KG","27 Handel",0.1766
12,6446,"Osose Senger AG","27 Handel",0.0991
12,63554,"Norah Pingel GmbH","27 Handel",-0.079
12,22581,"Birgit Sailer GmbH & Co. KG","27 Handel",-0.083
12,24111,"Anna-Sophie Hammann AG","27 Handel",-0.0226
12,11559,"Esmail Bernhardt GmbH","27 Handel",0.8365
12,64457,"Aysegül Becher GmbH & Co. KG","27 Handel",0.1184
12,17843,"Zoë Glaß GmbH","27 Handel",1.4012
12,20379,"Rosali Wolfram AG","27 Handel",-8e-04
12,60994,"Klara Lachmann AG","27 Handel",0.1473
12,24319,"Ritaaj Lucas GmbH","27 Handel",0.1916
12,24439,"Barbara Reinert GmbH & Co. KG","27 Handel",0.3501
12,12241,"Yeabsra Lauber GmbH","27 Handel",-0.0822
12,13171,"Nicki Weigl AG","27 Handel",0.1876
12,67347,"Noella Jacobi GmbH & Co. KG","27 Handel",-0.2475
12,64496,"Sayeh Bruckner GmbH","27 Handel",0.0834
12,22184,"Milana Baumgartner AG","27 Handel",0.5153
12,32052,"Liljana Kriegel GmbH","27 Handel",0.0682
12,28730,"Skyla Wenger AG","27 Handel",18.8068
12,32418,"Salihya Lindenberg AG","27 Handel",0.0144
12,33496,"Sevdalinova Stüber GmbH & Co. KG","27 Handel",0.1633
12,27916,"Chaltu Sailer GmbH & Co. KG","27 Handel",-0.0332
12,31514,"Bitanya Nestler AG","27 Handel",0.1503
12,27716,"Maiara Bühler AG","27 Handel",0.0408
12,64137,"Noa Hohmann AG","27 Handel",0.5295
12,63570,"Soya Dörner GmbH & Co. KG","27 Handel",-0.0115
12,63572,"Livie Finkbeiner GmbH & Co. KG","27 Handel",-0.0753
12,33515,"Vu Wurm GmbH","27 Handel",0.3176
12,35085,"Esmay Jürgensen GmbH","27 Handel",0.1296
12,37067,"Talea Baltes GmbH","27 Handel",0.0163
12,38314,"Mihova Merk AG","27 Handel",0.0952
12,29156,"Alitta Oberle AG","27 Handel",-0.0637
12,29495,"Sybille Reichmann AG","27 Handel",0.0689
12,47089,"Amarachi Kirsten AG","27 Handel",0.144
12,41263,"Assia Kromer GmbH & Co. KG","27 Handel",-0.0486
12,43776,"Luka Thiemann GmbH & Co. KG","27 Handel",-0.0353
12,46938,"Rosemarie Klaiber GmbH & Co. KG","27 Handel",0.0026
12,47002,"Maëlle Holzer AG","27 Handel",3.5894
12,47057,"Ritel Seliger AG","27 Handel",-0.0601
12,40283,"Minerva Ackermann AG","27 Handel",0.2518
12,48876,"Dua Röhrig GmbH","27 Handel",-0.042
20,4815,"Gulshen Krone AG","27 Handel",0.0264
20,4931,"Reni Bäumer GmbH","27 Handel",0.0241
20,4552,"Wang Schüßler AG","27 Handel",0.0161
20,7391,"Carola Rabe GmbH & Co. KG","27 Handel",0.0585
20,6206,"Venezuela Morgenroth GmbH","27 Handel",0.0453
20,8222,"Liona Klingler GmbH & Co. KG","27 Handel",0.014
20,1011,"Malaika Lohse AG","27 Handel",0.2124
20,62681,"Hayat Schmid GmbH","27 Handel",-0.014
20,65631,"Nerina Diehl AG","27 Handel",0.0936
20,67160,"Tilda Lorenzen GmbH & Co. KG","27 Handel",0.0059
20,67161,"Rosalie Raith GmbH","27 Handel",0.0127
20,67163,"Mila Neufeld AG","27 Handel",-0.0056
20,67247,"Aleksia Tausch GmbH & Co. KG","27 Handel",0.0253
20,7998,"Shona-Marie Münz GmbH","27 Handel",-0.7735
20,8937,"Elizya Exner AG","27 Handel",3.664
20,3760,"Khloe Pawlowski GmbH & Co. KG","27 Handel",0.8252
20,3762,"Soléa Fenske GmbH & Co. KG","27 Handel",-0.0033
20,3764,"Leander Neumann AG","27 Handel",-0.0101
20,3768,"Elsa Pfaff AG","27 Handel",-0.0099
20,3941,"Lou Hochmuth GmbH","27 Handel",-0.0065
20,3950,"Zuri Koslowski GmbH & Co. KG","27 Handel",0.0091
20,6446,"Osose Senger AG","27 Handel",0.0467
20,63554,"Norah Pingel GmbH","27 Handel",0.013
20,3486,"Aliza Behn AG","27 Handel",0.0322
20,22581,"Birgit Sailer GmbH & Co. KG","27 Handel",0.0188
20,24111,"Anna-Sophie Hammann AG","27 Handel",-0.0254
20,11559,"Esmail Bernhardt GmbH","27 Handel",0.4057
20,64457,"Aysegül Becher GmbH & Co. KG","27 Handel",0.2955
20,17843,"Zoë Glaß GmbH","27 Handel",0.3774
20,66624,"Violae Gehrig AG","27 Handel",-0.0153
20,20379,"Rosali Wolfram AG","27 Handel",-0.0013
20,60994,"Klara Lachmann AG","27 Handel",4e-04
20,24319,"Ritaaj Lucas GmbH","27 Handel",0.037
20,24439,"Barbara Reinert GmbH & Co. KG","27 Handel",0.018
20,12241,"Yeabsra Lauber GmbH","27 Handel",0.0024
20,13171,"Nicki Weigl AG","27 Handel",0.1256
20,66174,"Nesrin Burg AG","27 Handel",0.6121
20,67347,"Noella Jacobi GmbH & Co. KG","27 Handel",0.421
20,64496,"Sayeh Bruckner GmbH","27 Handel",-0.0058
20,22184,"Milana Baumgartner AG","27 Handel",-0.0219
20,32052,"Liljana Kriegel GmbH","27 Handel",-0.1044
20,28730,"Skyla Wenger AG","27 Handel",2.7929
20,32418,"Salihya Lindenberg AG","27 Handel",0.0462
20,33496,"Sevdalinova Stüber GmbH & Co. KG","27 Handel",0.084
20,33498,"Zoí Burkhardt GmbH & Co. KG","27 Handel",-0.5529
20,27916,"Chaltu Sailer GmbH & Co. KG","27 Handel",0
20,31514,"Bitanya Nestler AG","27 Handel",0.3597
20,27716,"Maiara Bühler AG","27 Handel",-0.009
20,59437,"Elea Hüttner AG","27 Handel",-0.0663
20,64137,"Noa Hohmann AG","27 Handel",-0.5543
20,63570,"Soya Dörner GmbH & Co. KG","27 Handel",0.0521
20,63572,"Livie Finkbeiner GmbH & Co. KG","27 Handel",-0.0165
